Date,Player ID,L10 Median,Kalman,DARKO,Relative Performance,Home,Recent T,Spread,Points
2023-07-07,203833,13.5,15.594435958927809,14.752720136711176,-15.411764705882348,0,0.7542910825748055,-2.0,14.0
2023-07-05,203833,13.5,14.47265671975282,14.234403052723172,-4.6875,1,0.2358790891902588,7.0,20.0
2023-07-01,203833,14.0,15.388129951665402,14.558629447107176,8.86666666666666,1,0.6089028755593182,18.0,11.0
2023-06-29,203833,13.5,15.692008396396579,14.618139885140256,5.214285714285708,1,0.13758266111973785,17.0,14.0
2023-06-26,203833,13.5,13.363578242084728,13.461207693943969,-5.15384615384616,1,0.027023223349993526,8.0,25.0
2023-06-24,203833,13.0,13.431838990590826,13.516484390998972,8.5,1,-0.0781285899606731,13.0,13.0
2023-06-21,203833,15.0,14.044977776337054,13.836446345485113,7.0909090909090935,0,0.07846456335197631,20.0,11.0
2023-06-18,203833,14.0,13.2942483859648,13.406403599062742,1.2000000000000028,1,0.21097484626532273,31.0,17.0
2023-06-15,203833,14.0,14.582226238977835,14.199594939835059,4.666666666666671,1,-0.046831858185555145,33.0,8.0
2023-06-11,203833,14.0,13.551712493429358,13.4483213472566,1.875,1,0.20942695414584775,13.0,19.0
2023-09-10,203398,16.0,14.84409754712462,16.24736172141851,8.615384615384613,0,-1.5688414017949222,-15.0,21.0
2023-09-08,203398,16.0,16.196209721855304,16.806169953926613,-3.473684210526315,1,-0.8217591126640292,-21.0,10.0
2023-09-05,203398,16.0,16.250559802334454,16.880277786778166,0.5405405405405475,1,-1.1800764805015274,-23.0,16.0
2023-09-03,203398,15.5,16.028408537314373,16.8686845272452,-3.555555555555557,0,-0.5921041465887936,-13.0,17.0
2023-08-31,203398,14.0,16.330872527282985,17.056075234665446,-2.6285714285714334,0,-0.9017566376211938,-10.0,15.0
2023-08-29,203398,12.5,16.432350307188184,17.16862350632006,-0.6470588235294059,0,-0.3620296615636196,-18.0,16.0
2023-08-27,203398,12.5,15.632162132269787,16.959805633609044,-2.7272727272727337,1,-0.5757132833278896,-3.0,19.0
2023-08-13,203398,12.5,16.767623532789422,17.42607969839089,-7.034482758620683,0,-0.668622659977343,-10.0,12.0
2023-08-10,203398,12.5,15.439085080131713,17.07915562766058,12.392857142857139,1,-1.371695073122233,6.0,21.0
2023-08-08,203398,14.5,16.831933961112828,17.70416481921597,13.888888888888886,1,-1.4522246319511594,19.0,11.0
2023-08-05,203398,14.5,15.188622079110635,17.243941573559912,14.42307692307692,1,-2.9824045403173027,-6.0,22.0
2023-07-25,203398,16.5,14.870059324413415,17.36066528192858,-11.318181818181813,0,-0.7269629663562744,-13.0,16.0
2023-07-23,203398,16.5,15.739379501660434,17.891604533608984,-7.666666666666671,0,-0.8156542728641965,-15.0,12.0
2023-07-20,203398,16.5,16.95168935508256,18.497273802317814,3.5,1,-0.43832278851744766,18.0,12.0
2023-07-18,203398,20.5,18.680825702555744,19.20902941339127,-4.736842105263165,1,0.027307730683968405,6.0,12.0
2023-07-11,203398,20.5,20.68331466686604,19.86156706076983,-5.0,0,0.4430292847393849,-26.0,13.0
2023-07-09,203398,20.5,17.824317735139044,18.83564641062539,1.058823529411768,1,0.11542334606210997,6.0,29.0
2023-07-07,203398,21.5,19.74090547014293,19.66172369433381,-13.75,0,-0.15357176940555925,-11.0,12.0
2023-07-05,203398,21.0,19.375032836789185,19.486005130644294,18.400000000000006,0,-0.9162143739675938,-4.0,21.0
2023-07-01,203398,21.0,18.118784403233708,19.001785682122634,-0.6428571428571388,1,-0.5091452211060907,-10.0,23.0
2023-06-29,203398,19.5,16.599727013222363,18.544479914562512,9.0,1,-0.6178010397702142,22.0,22.0
2023-06-27,203398,19.0,15.148085145278236,18.294673425095922,-15.166666666666671,1,-0.41751078236435135,-15.0,20.0
2023-06-24,203398,21.5,16.758483944817886,19.700022130130183,-3.4545454545454533,0,-0.1306421810691232,-23.0,11.0
2023-09-10,1629484,10.5,9.89465148576735,9.221756619722312,8.615384615384613,0,0.333185455388796,-15.0,7.0
2023-09-08,1629484,10.0,9.196029903351691,8.874438366690367,-3.473684210526315,1,0.19199187458034528,-21.0,14.0
2023-09-05,1629484,10.0,8.558344444990778,8.571470094660919,0.5405405405405475,1,0.3332084465136029,-23.0,13.0
2023-09-03,1629484,10.0,9.765399562053654,9.145997136423464,-3.555555555555557,0,1.8062587182687149,-13.0,1.0
2023-08-31,1629484,10.5,9.739185687699095,9.080314947347265,-2.6285714285714334,0,0.7025793905382861,-10.0,10.0
2023-08-29,1629484,12.0,10.340729883034626,9.325990198161957,-0.6470588235294059,0,1.0330803551635757,-18.0,6.0
2023-08-27,1629484,13.5,10.261369197618931,9.187127466153308,-2.7272727272727337,1,0.8268656698891041,-3.0,11.0
2023-08-23,1629484,12.5,9.688643767740524,8.788373222074991,-15.1875,0,0.866635647287452,-29.0,14.0
2023-08-20,1629484,12.0,8.677920640986025,8.263029126577937,-4.322580645161295,1,0.5094339622641505,-10.0,15.0
2023-08-13,1629484,12.0,9.56764318906087,8.759304892670816,-7.034482758620683,0,1.8747246877451436,-10.0,2.0
2023-08-10,1629484,12.0,9.572947501244956,8.659318106770382,12.392857142857139,1,2.2995881713524744,6.0,10.0
2023-08-08,1629484,12.0,9.788225144198474,8.714628952229917,13.888888888888886,1,3.2806108088719523,19.0,8.0
2023-08-05,1629484,10.0,9.33808936993467,8.34726013231465,14.42307692307692,1,3.227896723394113,-6.0,13.0
2023-08-03,1629484,10.0,9.159873238711977,8.378415660203066,15.0,1,4.35696235021305,20.0,8.0
2023-08-01,1629484,7.5,8.229465310727369,7.5654882467499815,-5.208333333333329,0,1.6030747144517983,-1.0,17.0
